concept_id,source,en,de,tr,aliases_en,aliases_de,tree
RID3676,radlex,ureteritis cystica,Ureteritis cystica,,,,A00.radlex
RID3677,radlex,eosinophilic ureteritis,Eosinophile Ureteritis,,,,A00.radlex
RID3678,radlex,uveomeningitic syndrome,Uveomeningeales Syndrom,,VKH syndrome|Vogt-Koyanagi-Harada syndrome,,A00.radlex
RID3682,radlex,arteritis,Arteritis,,,,A00.radlex
RID3683,radlex,arteriolitis,Arteriolitis,,,,A00.radlex
RID3684,radlex,aortitis,Aortitis,,,,A00.radlex
RID3685,radlex,essential mixed cryoglobulinemia,Essentielle gemischte Kryoglobulinämie,,,,A00.radlex
RID3686,radlex,giant cell arteritis,Riesenzellarteritis,,,,A00.radlex
RID3687,radlex,temporal arteritis,Arteriitis temporalis,,,,A00.radlex
RID3688,radlex,hypersensitivity angiitis,Hypersensitivitätsangiitis,,,,A00.radlex
RID3689,radlex,lymphomatoid granulomatosis,Lymphomatoide Granulomatose,,neoplastic angioendeotheliosis,,A00.radlex
RID3691,radlex,polyarteritis,Polyarteriitis,,,,A00.radlex
RID3692,radlex,polyarteritis nodosa,Polyarteriitis nodosa,,,,A00.radlex
RID3693,radlex,primary systemic arteritis,Primäre systemische Arteritis,,,,A00.radlex
RID3694,radlex,Takayasu arteritis,Takayasu-Arteriitis,,,,A00.radlex
RID3695,radlex,leukocytoclastic vasculitis,Leukoklastische Vaskulitis,,,,A00.radlex
RID3696,radlex,pulmonary arteritis,Pulmonale Arteritis,,,,A00.radlex
RID3697,radlex,primary angiitis of central nervous system,Primäre Angiitis des Zentralen Nervensystems,,isolated angiitis of central nervous system,,A00.radlex
RID3699,radlex,phlebitis,Phlebitis,,,,A00.radlex
RID3700,radlex,thrombophlebitis,Thrombophlebitis,,,,A00.radlex
RID3702,radlex,Granulomatosis with polyangiitis,Wegener Granulomatose,,,,A00.radlex
RID3703,radlex,eosinophilic cystitis,Eosinophile Zystitis,,,,A00.radlex
RID3704,radlex,cystitis cystica,zystische Zystitis,,,,A00.radlex
RID3705,radlex,cystitis glandularis,glanduläre Zystitis,,,,A00.radlex
RID3706,radlex,xanthogranulomatous inflammation,Xanthogranulomatöse Entzündung,,,,A00.radlex
RID3712,radlex,tubo-ovarian abscess,Tubo-ovarial Abszess,,,,A00.radlex
RID3713,radlex,subphrenic abscess,Subphrenischer Abszess,,,,A00.radlex
RID3716,radlex,pelvic inflammatory disease,Entzündliche Beckenerkrankung,,,,A00.radlex
RID3719,radlex,rhinoscleroma,Rhinosklerom,,,,A00.radlex
RID3725,radlex,tuberculous spondylitis,Tuberkulöse Spondylitis,,Pott disease|spinal tuberculosis,Pott Erkrankung,A00.radlex
RID3730,radlex,growth disorder,Wachstumsstörung,,growth alteration,,A00.radlex
RID3732,radlex,aplasia,Aplasie,,,,A00.radlex
RID3733,radlex,agenesis,Agenesie,,congenital absence,,A00.radlex
RID3736,radlex,choanal atresia,Choanalatresie,,,Choanenatresie,A00.radlex
RID3737,radlex,dysplasia,Dysplasie,,,,A00.radlex
RID3739,radlex,cherubism,Cherubismus,,,,A00.radlex
RID3740,radlex,multicystic dysplasia,Multizystische Dysplasie,,,,A00.radlex
RID3742,radlex,ectopic tissue,Ektopes Gewebe,,ectopia|heterotopia,,A00.radlex
RID3745,radlex,ectopic pancreatic rest,Ektoper Pankreasrest,,,,A00.radlex
RID3748,radlex,crossed ectopia,Gekreuzte Ektopie,,,,A00.radlex
RID3749,radlex,ectopic gastric mucosa,Ektopische gastrische Mukosa,,,,A00.radlex
RID3750,radlex,splenosis,Splenose,,,,A00.radlex
RID3759,radlex,disorder of neuronal migration,Abnormale neuronale Migration,,,,A00.radlex
RID3760,radlex,nodular heterotopia,Noduläre Heterotopie,,,,A00.radlex
RID3761,radlex,subependymal nodular heterotopia,Subependymale noduläre Heterotopie,,,,A00.radlex
RID3762,radlex,subcortical nodular heterotopia,Subkortikale noduläre Heterotopie,,,,A00.radlex
RID3763,radlex,band heterotopia,Bandförmige Heterotopie,,,,A00.radlex
RID3768,radlex,polymicrogyria,Polymikrogyrie,,,,A00.radlex
RID3769,radlex,stentogyria,Stenogyrie,,,,A00.radlex
RID3770,radlex,lingual thyroid,Zungenschilddrüse,,,,A00.radlex
RID3771,radlex,focal cortical dysplasia without balloon cells,Fokale kortikale Dysplasie ohne Ballonzellen,,,,A00.radlex
RID3772,radlex,balloon cell focal cortical dysplasia of Taylor,Fokale kortikale Dysplasie Typ Taylor,,,,A00.radlex
RID3773,radlex,nasal glioma,Nasales Gliom,,nasal glial heterotopia,,A00.radlex
RID3777,radlex,hyperplasia,Hyperplasie,,,,A00.radlex
RID3778,radlex,focal nodular hyperplasia,Fokal noduläre Hyperplasie,,,,A00.radlex
RID3779,radlex,telangiectatic focal nodular hyperplasia,Teleangiektatische fokale noduläre Hyperplasie,,,,A00.radlex
RID3780,radlex,lymphoid hyperplasia,Lymphoide Hyperplasie,,,,A00.radlex
RID3781,radlex,Castleman disease,Castleman Erkrankung,,angiofollicular hyperplasia|giant lymph node hyperplasia,,A00.radlex
RID3786,radlex,hyperkeratosis,Hyperkeratose,,callous,,A00.radlex
RID3788,radlex,parakeratosis,Parakeratose,,,,A00.radlex
RID3789,radlex,acanthosis nigricans,Acanthosis nigricans,,,,A00.radlex
RID3790,radlex,nodular hyperplasia,Noduläre Hyperplasie,,nodular regenerative hyperplasia,,A00.radlex
RID3792,radlex,adenoid hyperplasia,Vegetation,,adenoid vegetation|vegetation,,A00.radlex
RID3793,radlex,distension,Dehnung,,distention,,A00.radlex
RID3797,radlex,goiter,Gicht,,,,A00.radlex
RID3803,radlex,growth rate disorder,Störung der Wachstumsrate,,,,A00.radlex
RID3804,radlex,growth arrest,Wachstumsstillstand,,,,A00.radlex
RID3806,radlex,growth acceleration,Wachstumsbeschleunigung,,,,A00.radlex
RID3807,radlex,involution,Involution,,,,A00.radlex
RID3810,radlex,squamous metaplasia,Plattenepithelmetaplasie,,leukoplakia,,A00.radlex
RID3813,radlex,regeneration,Regeneration,,,,A00.radlex
RID3814,radlex,remodeling,Remodeling,,,,A00.radlex
RID3816,radlex,physiologic repair,Physiologischer Reparaturmechanismus,,,,A00.radlex
RID3817,radlex,clubbing,Trommelschlegelfinger,,,,A00.radlex
RID3819,radlex,granulation tissue,Granulationsgewebe,,,,A00.radlex
RID3821,radlex,interstitial fibrosis,Interstitielle Fibrose,,,,A00.radlex
RID3823,radlex,primary biliary cirrhosis,Primäre biliäre Zirrhose,,,,A00.radlex
RID3824,radlex,Peyronie disease,Peyronie Krankheit,,induratio penis plastica,,A00.radlex
RID3826,radlex,myelofibrosis,Myelofibrose,,,,A00.radlex
RID3827,radlex,gliosis,Gliose,,,,A00.radlex
RID3828,radlex,keloid,Keloid,,,,A00.radlex
RID3830,radlex,radial scar,Radiäre Narbe,,,,A00.radlex
RID3832,radlex,synechia,Synechie,,,,A00.radlex
RID3833,radlex,intrauterine synechia,Intrauterine Synechie,,Asherman syndrome|intrauterine scar,,A00.radlex
RID3836,radlex,proliferation disorder,proliferative Erkrankung,,,,A00.radlex
RID3837,radlex,hematopoietic proliferative disorder,Proliferative hämatopoetische Erkrankung,,,,A00.radlex
RID3838,radlex,extramedullary hematopoiesis,Extramedulläre Hämatopoese,,,,A00.radlex
RID3839,radlex,lymphoproliferative disorder,Lymphoproliferative Erkrankung,,,,A00.radlex
RID3842,radlex,Hodgkin lymphoma,Hodgkin Lymphom,,,,A00.radlex
RID3843,radlex,non-Hodgkin lymphoma,Non-Hodgkin Lymphom,,,,A00.radlex
RID3844,radlex,large cell lymphoma,Großzelliges Lymphom,,,,A00.radlex
RID3845,radlex,histiocytosis,Histiozytäre Neoplasie,,,,A00.radlex
RID3847,radlex,Letterer-Siwe disease,Abt-Letter-Siwe Erkrankung,,,,A00.radlex
RID3848,radlex,Hand-Schuller-Christian disease,Hand-Schüller-Christian Erkrankung,,,,A00.radlex
RID3850,radlex,non-Langerhans cell histiocytosis,Nicht-Langerhanszell Histiozytose,,hemophagocytic syndrome,,A00.radlex
RID3851,radlex,Rosai-Dorfman disease,Rosai-Dorfmann-Erkrankung,,,,A00.radlex
RID3852,radlex,Erdheim-Chester disease,Erdheim-Chester-Erkrankung,,,,A00.radlex
RID3853,radlex,hemophagocytic lymphohistiocytosis,Hämophagozytäre Lymphohistiozytose,,,,A00.radlex
RID3854,radlex,juvenile xanthogranuloma,Juveniles Xanthogranulom,,,,A00.radlex
RID3855,radlex,xanthoma disseminatum,Disseminiertes Xanthom,,,,A00.radlex
RID3856,radlex,choroid plexus xanthogranuloma,Plexus choroideus-Xanthogranulom,,,,A00.radlex
RID3857,radlex,granulocytic sarcoma,Granulozytäres Sarkom,,chloroma,,A00.radlex
RID3859,radlex,plasma cell granuloma,Plasmazellgranulom,,inflammatory pseudotumor,,A00.radlex
RID38591,radlex,autoimmune disease,Autoimmunerkrankung,,,,A00.radlex
RID38592,radlex,mesenteric ischemia,mesenteriale Ischämie,,,,A00.radlex
RID38597,radlex,clip placement,Setzen eines Clips,,,,A00.radlex
RID38601,radlex,ultrasound-assisted venipuncture,ultraschallgestützte Venenpunktion,,,,A00.radlex
RID38602,radlex,vacuum-assisted biopsy,Vakuumbiopsie,,vacuum assisted biopsy,,A00.radlex
RID38604,radlex,cerebrovascular disease,zerebrovaskuläre Erkrankung,,,,A00.radlex
RID38606,radlex,iron evaluation,Eisenanalyse,,,,A00.radlex
RID38607,radlex,assessment procedure,Beurteilungsverfahren,,,,A00.radlex
RID38608,radlex,assess treatment response,Beurteilung des Ansprechens auf die Behandlung,,,,A00.radlex
RID38609,radlex,rotational angiography,Rotationsangiographie,,3D angiography|3D rotational angiography,,A00.radlex
RID3861,radlex,plasmacytoma,Plasmozytom,,,,A00.radlex
RID38610,radlex,access procedure,Zugangsmethode,,obtain access|procedure to gain access,,A00.radlex
RID38611,radlex,biopsy,Biopsie,,,,A00.radlex
RID3862,radlex,myeloproliferative disorder,Myeloproliferative Erkrankung,,,,A00.radlex
RID3863,radlex,leukemia,Leukämie,,,,A00.radlex
RID3864,radlex,multiple myeloma,Multiples Myelom,,,,A00.radlex
RID3865,radlex,polycythemia vera,Polyzythaemia vera,,,,A00.radlex
RID3866,radlex,Madelung disease,Madelung-Erkrankung,,benign symmetric lipomatosis,,A00.radlex
RID38667,radlex,thinning,Verdünnung,,,,A00.radlex
RID3870,radlex,endometriosis,Endometriose,,,,A00.radlex
RID3871,radlex,post-transplant lymphoproliferative disorder,Post-Transplant lymphoproliferative Erkrankung,,,,A00.radlex
RID3873,radlex,focal proliferation,Fokale Proliferation,,,,A00.radlex
RID38753,radlex,pre-endograft scan,Scan vor der Implantation des Endografts,,pre endograft scan,,A00.radlex
RID38754,radlex,post-endograft scan,Scan nach der Implantation des Endografts,,post endograft scan,,A00.radlex
RID3876,radlex,micronodule,Mikroknoten,,,,A00.radlex
RID3877,radlex,macronodule,Makroknoten,,,,A00.radlex
RID38779,radlex,neurography,Neurographie,,,,A00.radlex
RID3878,radlex,rheumatoid nodule,Rheumatoider Knoten,,,,A00.radlex
RID3879,radlex,regenerative nodule,Regeneratknoten,,,,A00.radlex
RID3880,radlex,dysplastic nodule,Dysplastischer Knoten,,,,A00.radlex
RID38812,radlex,magnetic resonance cholangiopancreatography,Magnetresonanz-Cholangiopankreatikographie,,,,A00.radlex
RID38813,radlex,cholangiopancreatography,Cholangiopankreatikographie,,,,A00.radlex
RID3882,radlex,inflammatory esophagogastric polyp,Entzündlicher ösophagogastrischer Polyp,,,,A00.radlex
RID3883,radlex,fibroepithelial polyp,Fibroepithelialer Polyp,,,,A00.radlex
RID3884,radlex,fibrovascular polyp,Fibrovaskulärer Polyp,,,,A00.radlex
RID3885,radlex,cholesterol polyp,Cholesterolpolyp,,,,A00.radlex
RID3886,radlex,benign epithelial polyp of colon,Benigner epithelialer Polyp des Kolons,,,,A00.radlex
RID3887,radlex,adenomatous polyp,Adenomatöser Polyp,,,,A00.radlex
RID3888,radlex,hyperplastic polyp,Hyperplastischer Polyp,,,,A00.radlex
RID3889,radlex,inflammatory fibroid polyp,Entzündlicher fibroider Polyp,,,,A00.radlex
RID3891,radlex,arachnoid cyst,Arachnoidalzyste,,,,A00.radlex
RID3892,radlex,Baker cyst,Bakerzyste,,,,A00.radlex
RID3893,radlex,Bartholin gland cyst,Bartholinizyste,,,,A00.radlex
RID3898,radlex,choroid plexus cyst,Plexus choroideus Zyste,,,,A00.radlex
RID3899,radlex,colloid cyst,Kolloidzyste,,,,A00.radlex
RID3900,radlex,communicating cyst,kommunizierende Zyste,,,,A00.radlex
RID3901,radlex,Cowper duct cyst,Cowperzyste,,retention cyst of Cowper duct,,A00.radlex
RID3903,radlex,dentigerous cyst,odontogene Zyste,,,,A00.radlex
RID39045,radlex,imaging with contrast,kontrastmittelgestützte Bildgebung,,contrast imaging,,A00.radlex
RID39048,radlex,diabetes,Diabetes,,,,A00.radlex
RID39049,radlex,atherosclerosis,Arteriosklerose,,arteriosclerotic vascular disease|atheromatosis,,A00.radlex
RID39050,radlex,symptom,Symptom,,,,A00.radlex
RID3906,radlex,duplication cyst,Duplikationszyste,,,,A00.radlex
RID39076,radlex,encephalomalacia,Enzephalomalazie,,,,A00.radlex
RID39083,radlex,fever,Fieber,,,,A00.radlex
RID3909,radlex,congenital inclusion cyst,Angeborene Einschlusszyste,,,Angeborene Inklusionszyste,A00.radlex
RID39096,radlex,hyperlipidemia,Hyperlipidämie,,,,A00.radlex
RID39097,radlex,hypertension,Hypertonie,,,,A00.radlex
RID3910,radlex,ependymal cyst,Ependymzyste,,,,A00.radlex
RID39107,radlex,urogenital finding,urogenitaler Befund,,,,A00.radlex
RID39108,radlex,disorder of reproductive system,Erkrankung des Reproduktionssystems,,,,A00.radlex
RID39109,radlex,infertility,Unfruchtbarkeit,,,,A00.radlex
RID3911,radlex,Gartner duct cyst,Gartner-Zyste,,,Gartner-Gang-Zyste,A00.radlex
RID3912,radlex,hydrocele,Hydrozele,,,,A00.radlex
RID3913,radlex,juxtaarticular cyst,Juxtaartikuläre Zyste,,,,A00.radlex
RID39136,radlex,myelomalacia,Myelomalazie,,,,A00.radlex
RID3914,radlex,lymphoepithelial cyst,Lymphoepitheliale Zyste,,,,A00.radlex
RID39140,radlex,os acetabulum,Acetabulum,,os acetabuli,,A00.radlex
RID3915,radlex,meniscal cyst,Meniskuszyste,,,,A00.radlex
RID3916,radlex,mesothelial cyst,Mesotheliale Zyste,,,,A00.radlex
RID39169,radlex,rotoscoliosis,Rotoskoliose,,,,A00.radlex
RID3917,radlex,milk of calcium cyst,Kalkmilchzyste,,,,A00.radlex
RID39179,radlex,unicornuate uterus,Uterus unicornis,,,,A00.radlex
RID3918,radlex,Mullerian duct cyst,Müllergangszyste,,,,A00.radlex
RID39186,radlex,vomiting,Erbrechen,,vomit,,A00.radlex
RID39188,radlex,disorder of spinal cord,Erkrankung des Rückenmarks,,,,A00.radlex
RID3919,radlex,ranula,Ranula,,mucus escape cyst,,A00.radlex
RID39206,radlex,multisystem disorder,Multisystemerkrankung,,,,A00.radlex
RID3921,radlex,Nabothian cyst,Nabothi Zyste,,,,A00.radlex
RID39210,radlex,bicornate uterus,Uterus bicornis,,bicornuate uterus,,A00.radlex
RID39218,radlex,deformity,Deformität,,,,A00.radlex
RID39219,radlex,dizziness,Schwindel,,dizzy,,A00.radlex
RID3922,radlex,neurenteric cyst,Neuroenterische Zyste,,enterogenous cyst|neuroenteric cyst,,A00.radlex
RID39220,radlex,echocardiography,Echokardiographie,,echo imaging|echocardiogram,,A00.radlex
RID39238,radlex,regurgitation,Regurgitation,,,,A00.radlex
RID39249,radlex,atherosclerotic aneurysm,atherosklerotisches Aneurysma,,,,A00.radlex
RID3925,radlex,neuroglial cyst,Neurogliazyste,,gliocele,,A00.radlex
RID39250,radlex,allergy,Allergie,,,,A00.radlex
RID39252,radlex,chemotherapy,Chemotherapie,,chemo,,A00.radlex
RID39255,radlex,uterus didelphys,Uterus didelphys,,didelphys|didelphys uterus|uterine didelphys,,A00.radlex
RID39262,radlex,radiotherapy,Radiotherapie,,radiation therapy,,A00.radlex
RID39263,radlex,sepsis,Sepsis,,systemic inflammatory response syndrome,,A00.radlex
RID3927,radlex,neuroepithelial cyst,Neuroepitheliale Zyste,,,,A00.radlex
RID39270,radlex,fibromyoma,Fibromyom,,uterine fibroid,,A00.radlex
RID3928,radlex,odontogenic cyst,Odontogene Zyste,,,,A00.radlex
RID3929,radlex,parapelvic cyst,Parapelvine Zyste,,,,A00.radlex
RID3930,radlex,pars intermedia cyst,Pars intermedia Zyste,,,,A00.radlex
RID3931,radlex,perinephric cyst,Perirenale Zyste,,,,A00.radlex
RID3932,radlex,perineural cyst,Perineurale Zyste,,Tarlov cyst,,A00.radlex
RID39322,radlex,hydrops fetalis,Hydrops fetalis,,fetal hydrops,,A00.radlex
RID39333,radlex,fluid localization,Lokalisation der Flüssigkeit,,,,A00.radlex
RID39339,radlex,arthrocentesis,Arthrozentese,,aspiration of joint|joint aspiration,,A00.radlex
RID3934,radlex,pilonidal cyst,Pilonidalzyste,,,,A00.radlex
RID39340,radlex,compression repair of pseudoaneurysm,Kompressionstherapie eines Aneurysma spurium,,compression repair|pseudoaneurysm compression repair|ultrasound-guided compression,,A00.radlex
RID39342,radlex,platelet-rich plasma injection,Injektion von thrombozytenreichem Plasma,,platelet rich plasma injection,,A00.radlex
RID3935,radlex,Rathke cleft cyst,Rathke-Taschen-Zyste,,,,A00.radlex
RID3936,radlex,retention cyst,Retentionszyste,,,,A00.radlex
RID3937,radlex,salivary gland cyst,Speicheldrüsenzyste,,sialocele,,A00.radlex
RID3939,radlex,spermatocele,Spermatozele,,,,A00.radlex
RID3940,radlex,synovial cyst,Synovialzyste,,,,A00.radlex
RID3941,radlex,Tornwaldt cyst,Tornwaldt Zyste,,,,A00.radlex
RID3942,radlex,thymic cyst,Thymuszyste,,,,A00.radlex
RID3943,radlex,thyroglossal duct cyst,Ductus thyroglossus Zyste,,,,A00.radlex
RID3944,radlex,tumor-like lesion of bone,Tumorähnliche Läsion des Knochens,,,,A00.radlex
RID3945,radlex,simple bone cyst,einfache Knochezyste,,solitary bone cyst|unicameral bone cyst,Juvenile Knochenzyste,A00.radlex
RID39453,radlex,focal scar,fokale Narbe,,,,A00.radlex
RID39462,radlex,infiltrative hepatocellular carcinoma,infiltrierendes hepatozelluläres Karzinom,,infiltrative HCC,,A00.radlex
RID39476,radlex,pre-contrast imaging,Bildgebung vor der Kontrastdarstellung,,,,A00.radlex
RID39479,radlex,spontaneous hemorrhage,Spontanblutung,,,,A00.radlex
RID3948,radlex,aneursymal bone cyst,Aneurysmatische Knochenzyste,,,,A00.radlex
RID39483,radlex,tumor in vein (LI-RADS),Tumor in einer Vene,,tumor in vein,,A00.radlex
RID3949,radlex,ganglion cyst,Ganglionzyste,,,,A00.radlex
RID3950,radlex,cholesteatoma,Cholesteatom,,,,A00.radlex
RID3951,radlex,acquired cholesteatoma,Erworbenes Cholesteatom,,,,A00.radlex
RID3952,radlex,congenital cholesteatoma,Angeborenes Cholesteatom,,,,A00.radlex
RID39538,radlex,hysterosonography,Hysterosonographie,,,,A00.radlex
RID39539,radlex,oocyte retrieval,Eizellgewinnung,,egg collection|egg retrieval,,A00.radlex
RID39546,radlex,fetal abnormality,fetale Anomalie,,,,A00.radlex
RID3955,radlex,mucocele,Mukozele,,,,A00.radlex
RID39554,radlex,twin pregnancy,Zwillingsschwangerschaft,,,,A00.radlex
RID39555,radlex,additional gestation,zusätzliche Schwangerschaft,,,,A00.radlex
RID39557,radlex,nuchal translucency evaluation,Nackentransparenzmessung (Pränataldiagnostik),,nuchal fold scan|nuchal translucency screening,,A00.radlex
RID3956,radlex,mucopyocele,Mukopyozele,,,,A00.radlex
RID39568,radlex,in-vitro fertilization baseline,Baseline der In-vitro-Fertilisation,,IVF baseline|invitro fertilization baseline,,A00.radlex
RID3961,radlex,acinar cell adenoma,Azinuszelladenom,,,,A00.radlex
RID3962,radlex,acinar cell carcinoma,Azinuszellkarzinom,,,,A00.radlex
RID3963,radlex,acinar cell cystadenocarcinoma,Azinuszellzystadenokarzinom,,,,A00.radlex
RID3965,radlex,angioblastoma,Angioblastom,,,,A00.radlex
RID3967,radlex,cystic angiomatosis,Zystische Angiomatose,,,,A00.radlex
RID3968,radlex,endovascular papillary angioendothelioma,Endovaskuläres papilläres Angioendotheliom,,Dabska tumor,,A00.radlex
RID3970,radlex,angiokeratoma,Angiokeratom,,,,A00.radlex
RID3971,radlex,acquired tufted haemangioma,Erworbenes büschelartiges Hämangiom,,,,A00.radlex
RID3972,radlex,capillary hemangioma,Kapilläres Hämangiom,,,,A00.radlex
RID3973,radlex,cavernous angioma,Kavernöses Hämangiom,,cavernous hemangioma|cavernous malformation,,A00.radlex
RID3976,radlex,epithelioid hemangioma,Epitheloides Hämangiom,,,,A00.radlex
RID3977,radlex,infantile hemangioma,Infantiles Hämangiom,,,,A00.radlex
RID3978,radlex,racemose hemangioma,Razemöses Hämangiom,,arteriovenous hemangioma,,A00.radlex
RID3980,radlex,rapidly involuting congenital hemangioma,Kongenitales Hämangiom mit Spontanrückbildung,,,,A00.radlex
RID3981,radlex,noninvoluting congenital hemangioma,Kongenitales Hämangiom ohne Spontanrückbildung,,,,A00.radlex
RID3982,radlex,intramuscular hemangioma,Intramuskuläres Hämangiom,,,,A00.radlex
RID3983,radlex,hemangiomatosis,Hämangiomatose,,,,A00.radlex
RID3984,radlex,lobular capillary hemangioma,Lobuläres kapilläres Hämangiom,,granuloma pyogenicum,,A00.radlex
RID3986,radlex,venous hemangioma,Venöses Hämangiom,,,,A00.radlex
RID3987,radlex,verrucous keratotic hemangioma,Verruköses keratöses Hämangiom,,,,A00.radlex
RID3988,radlex,hemangioendothelioma,Hämangioendotheliom,,,,A00.radlex
RID3989,radlex,angiosarcoma,Angiosarkom,,malignant hemangioendothelioma,,A00.radlex
RID3992,radlex,infantile hemangioendothelioma,Infantiles Hämangioendotheliom,,,,A00.radlex
RID3993,radlex,Kaposiform hemangioendothelioma,Kaposiformes Hämangioendotheliom,,,,A00.radlex
RID3994,radlex,spindle cell hemangioendothelioma,Spindelzellhämangioendotheliom,,,,A00.radlex
RID3995,radlex,hemangioblastoma,Hämangioblastom,,capillary hemangioblastoma,,A00.radlex
RID3997,radlex,hemangiopericytoma,Hämangioperizytom,,,,A00.radlex
RID3998,radlex,hemangiosarcoma,Hämangiosarkom,,,,A00.radlex
RID3999,radlex,Kaposi sarcoma,Kaposi-Sarkom,,,,A00.radlex
RID4000,radlex,Kupffer cell sarcoma,Kupferzellsarkom,,,,A00.radlex
RID4001,radlex,bone-forming neoplasm,Knochenbildende Neoplasie,,,,A00.radlex
RID4002,radlex,osteoma,Osteom,,,,A00.radlex
RID4003,radlex,enostosis,Enostose,,bone island,,A00.radlex
RID4006,radlex,osteoblastoma,Osteoblastom,,,,A00.radlex
RID4007,radlex,aggressive osteoblastoma,Aggressives Osteoblastom,,,,A00.radlex
RID4008,radlex,ossifying fibroma,Ossifizierendes Fibrom,,,,A00.radlex
RID4009,radlex,juvenile ossifying fibroma,Juveniles ossifizierendes Fibrom,,,,A00.radlex
RID4011,radlex,central osteosarcoma,Zentrales Osteosarkom,,,,A00.radlex
RID4012,radlex,chondroblastic osteosarcoma,Chondroblastisches Osteosarkom,,,,A00.radlex
RID4013,radlex,fibroblastic osteosarcoma,Fibroblastisches Osteosarkom,,,,A00.radlex
RID4014,radlex,gnathic osteosarcoma,Gnathisches Osteosarkom,,,,A00.radlex
RID4015,radlex,high grade surface osteosarcoma,Hochmalignes Oberflächenosteosarkom,,,,A00.radlex
RID4016,radlex,intracortical osteosarcoma,Intrakortikales Osteosarkom,,,,A00.radlex
RID4017,radlex,intraosseous low grade osteosarcoma,Niedrigmalignes intraossäres Osteosarkom,,intraosseous well differentiated osteosarcoma,,A00.radlex
RID4019,radlex,osteosarcoma in Paget disease of bone,Osteosarkom bei Morbus Paget,,,,A00.radlex
RID4020,radlex,multicentric osteosarcoma,Multizentrisches Osteosarkom,,,,A00.radlex
RID4021,radlex,parosteal osteosarcoma,Parosteales Osteosarkom,,,,A00.radlex
RID4022,radlex,periosteal osteosarcoma,Periostales Osteosarkom,,,,A00.radlex
RID4023,radlex,small cell osteosarcoma,Kleinzelliges Osteosarkom,,,,A00.radlex
RID4024,radlex,telangiectatic osteosarcoma,Teleangiektatisches Osteosarkom,,,,A00.radlex
RID4026,radlex,glioma,Gliom,,,,A00.radlex
RID4027,radlex,astrocytoma,Astrozytom,,,,A00.radlex
RID4028,radlex,astrocytoma WHO grade I,Astrozytom (WHO Grad I),,,,A00.radlex
RID4029,radlex,pilocytic astrocytoma,Pilozytisches Astozytom,,pilocytic astrocytoma (WHO grade I),,A00.radlex
RID4031,radlex,pleomorphic xanthoastrocytoma,Pleomorphes Xanthoastrozytom,,pleomorphic xanthoastrocytoma (WHO grade I),PXA,A00.radlex
RID4033,radlex,subependymal giant cell astrocytoma,Subependymales Riesenzellastrozytom,,subependymal giant cell astrocytoma (WHO grade I),,A00.radlex
RID4035,radlex,astrocytoma WHO grade II,Astrozytom (WHO Grad II),,,,A00.radlex
RID4036,radlex,protoplasmic astrocytoma,Protoplasmisches Astrozytom,,protoplasmic astrocytoma (WHO grade II),,A00.radlex
RID4038,radlex,gemistocytic astrocytoma,Gemistozytisches Astrozytom,,gemistocytic astrocytoma (WHO grade II),,A00.radlex
RID4040,radlex,fibrillary astrocytoma,Fibrilläres Astrozytom,,fibrillary astrocytoma (WHO grade II),,A00.radlex
RID4042,radlex,astrocytoma WHO grade III,Astrozytom (WHO Grad III),,anaplastic astrocytoma,,A00.radlex
RID4044,radlex,astrocytoma WHO grade IV,Astrozytom (WHO Grad IV),,glioblastoma multiforme,,A00.radlex
RID4046,radlex,giant cell glioblastoma,Riesenzellglioblastom,,giant cell glioblastoma (WHO grade IV),,A00.radlex
RID4048,radlex,gliosarcoma,Gliosarkom,,gliosarcoma (WHO grade IV),,A00.radlex
RID4050,radlex,ependymal tumor,Ependymaler Tumor,,ependymoma,,A00.radlex
RID4052,radlex,ependymoma WHO grade I,Ependymom (WHO Grad I),,ependymoma (WHO grade I),,A00.radlex
RID4053,radlex,myxopapillary ependymoma,Myxopapilläres Ependymom,,myxopapillary ependymoma (WHO grade I),,A00.radlex
RID4055,radlex,subependymoma,Subependymom,,subependymoma (WHO grade I),,A00.radlex
RID4057,radlex,ependymoma WHO grade II,Ependymom (WHO Grad II),,ependymoma (WHO grade II),,A00.radlex
RID4058,radlex,cellular ependymoma,Zelluläres Ependymom,,cellular ependymoma (WHO grade II),,A00.radlex
RID4060,radlex,clear cell ependymoma,Klarzellependymom,,clear cell ependymoma (WHO grade II),,A00.radlex
RID4062,radlex,papillary ependymoma,Papilläres Ependymom,,papillary ependymoma (WHO grade II),,A00.radlex
RID4064,radlex,tanycytic ependymoma,Tanzytisches Ependymom,,tanycytic ependymoma (WHO grade II),,A00.radlex
RID4066,radlex,anaplastic ependymoma,Anaplastisches Ependymom,,anaplastic ependymoma (WHO grade III)|ependymoma (WHO grade III),,A00.radlex
RID4069,radlex,malignant optic glioma of adulthood,Malignes Optikusgliom des Erwachsenen,,MOGA,,A00.radlex
RID4071,radlex,mixed glioma,Mischgliom,,,,A00.radlex
RID4072,radlex,oligoastrocytoma,Oligoastrozytom,,oligoastrocytoma (WHO grade II),,A00.radlex
RID4074,radlex,anaplastic oligoastrocytoma,Anaplastisches Oligoastrozytom,,anaplastic oligoastrocytoma (WHO grade III),,A00.radlex
RID4076,radlex,ependymoastrocytoma,Ependymastrozytom,,,,A00.radlex
