concept_id,source,en,de,tr,aliases_en,aliases_de,tree
RID41312,radlex,tendon of left gluteus minimus,Sehne des linken Musculus gluteus minimus,,left gluteus minimus tendon,,A00.radlex
RID41313,radlex,tendon of gluteus maximus,Sehne des Musculus gluteus maximus,,gluteus maximus tendon|tendon of gluteus maximus muscle,,A00.radlex
RID41314,radlex,tendon of right gluteus maximus,Sehne des rechten Musculus gluteus maximus,,right gluteus maximus tendon,,A00.radlex
RID41315,radlex,tendon of left gluteus maximus,Sehne des linken Musculus gluteus maximus,,left gluteus maximus tendon,,A00.radlex
RID41316,radlex,tendon of iliocostalis cervicis,Sehne des Musculus iliocostalis cervicis,,iliocostalis cervicis tendon|tendon of iliocostalis cervicis muscle,,A00.radlex
RID41317,radlex,tendon of right iliocostalis cervicis,Sehne des rechten Musculus iliocostalis cervicis,,right iliocostalis cervicis tendon,,A00.radlex
RID41318,radlex,tendon of left iliocostalis cervicis,Sehne des linken Musculus iliocostalis cervicis,,left iliocostalis cervicis tendon,,A00.radlex
RID41319,radlex,tendon of iliocostalis thoracis,Sehne des Musculus iliocostalis thoracis,,iliocostalis thoracis tendon|tendon of iliocostalis thoracis muscle,,A00.radlex
RID4132,radlex,periosteal chondroma,Periostales Chondrom,,juxtacortical chondroma,Juxtakortikales Chondrom,A00.radlex
RID41320,radlex,tendon of right iliocostalis thoracis,Sehne des rechten Musculus iliocostalis thoracis,,right iliocostalis thoracis tendon,,A00.radlex
RID41321,radlex,tendon of left iliocostalis thoracis,Sehne des linken Musculus iliocostalis thoracis,,left iliocostalis thoracis tendon,,A00.radlex
RID41322,radlex,tendon of iliocostalis lumborum,Sehne des Musculus iliocostalis lumborum,,iliocostalis lumborum tendon|tendon of iliocostalis lumborum muscle,,A00.radlex
RID41323,radlex,tendon of right iliocostalis lumborum,Sehne des rechten Musculus iliocostalis lumborum,,right iliocostalis lumborum tendon,,A00.radlex
RID41324,radlex,tendon of left iliocostalis lumborum,Sehne des linken Musculus iliocostalis lumborum,,left iliocostalis lumborum tendon,,A00.radlex
RID41325,radlex,tendon of longissimus capitis,Sehne des Musculus longissimus capitis,,longissimus capitis tendon|tendon of longissimus capitis muscle,,A00.radlex
RID41326,radlex,tendon of right longissimus capitis,Sehne des rechten Musculus longissimus capitis,,right longissimus capitis tendon,,A00.radlex
RID41327,radlex,tendon of left longissimus capitis,Sehne des linken Musculus longissimus capitis,,left longissimus capitis tendon,,A00.radlex
RID41328,radlex,tendon of longissimus cervicis,Sehne des Musculus longissimus cervicis,,longissimus cervicis tendon|tendon of longissimus cervicis muscle,,A00.radlex
RID41329,radlex,tendon of right longissimus cervicis,Sehne des rechten Musculus longissimus cervicis,,right longissimus cervicis tendon,,A00.radlex
RID41330,radlex,tendon of left longissimus cervicis,Sehne des linken Musculus longissimus cervicis,,left longissimus cervicis tendon,,A00.radlex
RID41331,radlex,tendon of longissimus thoracis,Sehne des Musculus longissimus thoracis,,longissimus thoracis tendon|tendon of longissimus thoracis muscle,,A00.radlex
RID41332,radlex,tendon of right longissimus thoracis,Sehne des rechten Musculus longissimus thoracis,,right longissimus thoracis tendon,,A00.radlex
RID41333,radlex,tendon of left longissimus thoracis,Sehne des linken Musculus longissimus thoracis,,left longissimus thoracis tendon,,A00.radlex
RID41334,radlex,tendon of spinalis capitis,Sehne des Musculus spinalis capitis,,spinalis capitis tendon|tendon of spinalis capitis muscle,,A00.radlex
RID41335,radlex,tendon of right spinalis capitis,Sehne des rechten Musculus spinalis capitis,,right spinalis capitis tendon,,A00.radlex
RID41336,radlex,tendon of left spinalis capitis,Sehne des linken Musculus spinalis capitis,,left spinalis capitis tendon,,A00.radlex
RID41337,radlex,tendon of spinalis cervicis,Sehne des Musculus spinalis cervicis,,spinalis cervicis tendon|tendon of spinalis cervicis muscle,,A00.radlex
RID41338,radlex,tendon of right spinalis cervicis,Sehne des rechten Musculus spinalis cervicis,,right spinalis cervicis tendon,,A00.radlex
RID41339,radlex,tendon of left spinalis cervicis,Sehne des linken Musculus spinalis cervicis,,left spinalis cervicis tendon,,A00.radlex
RID41340,radlex,tendon of spinalis thoracis,Sehne des Musculus spinalis thoracis,,spinalis thoracis tendon|tendon of spinalis thoracis muscle,,A00.radlex
RID41341,radlex,tendon of right spinalis thoracis,Sehne des rechten Musculus spinalis thoracis,,right spinalis thoracis tendon,,A00.radlex
RID41342,radlex,tendon of left spinalis thoracis,Sehne des linken Musculus spinalis thoracis,,left spinalis thoracis tendon,,A00.radlex
RID41343,radlex,tendon of semispinalis capitis,Sehne des Musculus semispinalis capitis,,semispinalis capitis tendon|tendon of semispinalis capitis muscle,,A00.radlex
RID41344,radlex,tendon of right semispinalis capitis,Sehne des rechten Musculus semispinalis capitis,,right semispinalis capitis tendon,,A00.radlex
RID41345,radlex,tendon of left semispinalis capitis,Sehne des linken Musculus semispinalis capitis,,left semispinalis capitis tendon,,A00.radlex
RID41346,radlex,tendon of semispinalis cervicis,Sehne des Musculus semispinalis cervicis,,semispinalis cervicis tendon|tendon of semispinalis cervicis muscle,,A00.radlex
RID41347,radlex,tendon of right semispinalis cervicis,Sehne des rechten Musculus semispinalis cervicis,,right semispinalis cervicis tendon,,A00.radlex
RID41348,radlex,tendon of left semispinalis cervicis,Sehne des linken Musculus semispinalis cervicis,,left semispinalis cervicis tendon,,A00.radlex
RID41349,radlex,tendon of semispinalis thoracis,Sehne des Musculus semispinalis thoracis,,semispinalis thoracis tendon,,A00.radlex
RID4135,radlex,chondromyxoid fibroma,Chondromyxoides Fibrom,,,,A00.radlex
RID41350,radlex,tendon of right semispinalis thoracis,Sehne des rechten Musculus semispinalis thoracis,,right semispinalis thoracis tendon,,A00.radlex
RID41351,radlex,tendon of left semispinalis thoracis,Sehne des linken Musculus semispinalis thoracis,,left semispinalis thoracis tendon,,A00.radlex
RID41352,radlex,tendon of multifidus cervicis,Sehne des Musculus multifidus cervicis,,multifidus cervicis tendon|tendon of multifidus cervicis muscle,,A00.radlex
RID41353,radlex,tendon of right multifidus cervicis,Sehne des rechten Musculus multifidus cervicis,,right multifidus cervicis tendon,,A00.radlex
RID41354,radlex,tendon of left multifidus cervicis,Sehne des linken Musculus multifidus cervicis,,left multifidus cervicis tendon,,A00.radlex
RID41355,radlex,tendon of multifidus thoracis,Sehne des Musculus multifidus thoracis,,multifidus thoracis tendon|tendon of multifidus thoracis muscle,,A00.radlex
RID41356,radlex,tendon of right multifidus thoracis,Sehne des rechten Musculus multifidus thoracis,,right multifidus thoracis tendon,,A00.radlex
RID41357,radlex,tendon of left multifidus thoracis,Sehne des linken Musculus multifidus thoracis,,left multifidus thoracis tendon,,A00.radlex
RID41358,radlex,tendon of multifidus lumborum,Sehne des Musculus multifidus lumborum,,multifidus lumborum tendon|tendon of multifidus lumborum muscle,,A00.radlex
RID41359,radlex,tendon of right multifidus lumborum,Sehne des rechten Musculus multifidus lumborum,,right multifidus lumborum tendon,,A00.radlex
RID4136,radlex,osteochondroma,Osteochondrom,,,,A00.radlex
RID41360,radlex,tendon of left multifidus lumborum,Sehne des linken Musculus multifidus lumborum,,left multifidus lumborum tendon,,A00.radlex
RID41361,radlex,tendon of interspinalis cervicis,Sehne des Musculus interspinalis cervicis,,interspinalis cervicis tendon|tendon of interspinalis cervicis muscle,,A00.radlex
RID41362,radlex,tendon of first interspinalis cervicis,Sehne des Musculus interspinalis cervicis I,,,,A00.radlex
RID41363,radlex,tendon of right first interspinalis cervicis,Sehne des rechten Musculus interspinalis cervicis I,,,,A00.radlex
RID41364,radlex,tendon of left first interspinalis cervicis,Sehne des linken Musculus interspinalis cervicis I,,,,A00.radlex
RID41365,radlex,tendon of third interspinalis cervicis,Sehne des Musculus interspinalis cervicis III,,,,A00.radlex
RID41366,radlex,tendon of right third interspinalis cervicis,Sehne des rechten Musculus interspinalis cervicis III,,,,A00.radlex
RID41367,radlex,tendon of left third interspinalis cervicis,Sehne des linken Musculus interspinalis cervicis III,,,,A00.radlex
RID41368,radlex,tendon of fourth interspinalis cervicis,Sehne des Musculus interspinalis cervicis IV,,,,A00.radlex
RID41369,radlex,tendon of right fourth interspinalis cervicis,Sehne des rechten Musculus interspinalis cervicis IV,,,,A00.radlex
RID4137,radlex,hereditary multiple exostoses,Multiple hereditäre Exostosen,,,,A00.radlex
RID41370,radlex,tendon of left fourth interspinalis cervicis,Sehne des linken Musculus interspinalis cervicis IV,,,,A00.radlex
RID41371,radlex,tendon of fifth interspinalis cervicis,Sehne des Musculus interspinalis cervicis V,,,,A00.radlex
RID41372,radlex,tendon of right fifth interspinalis cervicis,Sehne des rechten Musculus interspinalis cervicis V,,,,A00.radlex
RID41373,radlex,tendon of left fifth interspinalis cervicis,Sehne des linken Musculus interspinalis cervicis V,,,,A00.radlex
RID41374,radlex,tendon of sixth interspinalis cervicis,Sehne des Musculus interspinalis cervicis VI,,,,A00.radlex
RID41375,radlex,tendon of right sixth interspinalis cervicis,Sehne des rechten Musculus interspinalis cervicis VI,,,,A00.radlex
RID41376,radlex,tendon of left sixth interspinalis cervicis,Sehne des linken Musculus interspinalis cervicis VI,,,,A00.radlex
RID41377,radlex,tendon of seventh interspinalis cervicis,Sehne des Musculus interspinalis cervicis VII,,,,A00.radlex
RID41378,radlex,tendon of right seventh interspinalis cervicis,Sehne des rechten Musculus interspinalis cervicis VII,,,,A00.radlex
RID41379,radlex,tendon of left seventh interspinalis cervicis,Sehne des linken Musculus interspinalis cervicis VII,,,,A00.radlex
RID4138,radlex,osteochondromatosis,Osteochondromatose,,,,A00.radlex
RID41380,radlex,tendon of interspinalis thoracis,Sehne des Musculus interspinalis thoracis,,interspinalis thoracis tendon|tendon of interspinalis thoracis muscle,,A00.radlex
RID41381,radlex,tendon of right interspinalis thoracis,Sehne des rechten Musculus interspinalis thoracis,,right interspinalis thoracis tendon,,A00.radlex
RID41382,radlex,tendon of left interspinalis thoracis,Sehne des linken Musculus interspinalis thoracis,,left interspinalis thoracis tendon,,A00.radlex
RID41383,radlex,tendon of interspinalis lumborum,Sehne des Musculus interspinalis lumborum,,interspinalis lumborum tendon|tendon of interspinalis lumborum muscle,,A00.radlex
RID41384,radlex,tendon of first interspinalis lumborum,Sehne des Musculus interspinalis lumborum I,,,,A00.radlex
RID41385,radlex,tendon of right first interspinalis lumborum,Sehne des rechten Musculus interspinalis lumborum I,,,,A00.radlex
RID41386,radlex,tendon of left first interspinalis lumborum,Sehne des linken Musculus interspinalis lumborum I,,,,A00.radlex
RID41387,radlex,tendon of second interspinalis lumborum,Sehne des Musculus interspinalis lumborum II,,,,A00.radlex
RID41388,radlex,tendon of right second interspinalis lumborum,Sehne des rechten Musculus interspinalis lumborum II,,,,A00.radlex
RID41389,radlex,tendon of left second interspinalis lumborum,Sehne des linken Musculus interspinalis lumborum II,,,,A00.radlex
RID4139,radlex,synovial osteochondromatosis,Synoviale Osteochondromatose,,,,A00.radlex
RID41390,radlex,tendon of third interspinalis lumborum,Sehne des Musculus interspinalis lumborum III,,,,A00.radlex
RID41391,radlex,tendon of right third interspinalis lumborum,Sehne des rechten Musculus interspinalis lumborum III,,,,A00.radlex
RID41392,radlex,tendon of left third interspinalis lumborum,Sehne des linken Musculus interspinalis lumborum III,,,,A00.radlex
RID41393,radlex,tendon of fourth interspinalis lumborum,Sehne des Musculus interspinalis lumborum IV,,,,A00.radlex
RID41394,radlex,tendon of right fourth interspinalis lumborum,Sehne des rechten Musculus interspinalis lumborum IV,,,,A00.radlex
RID41395,radlex,tendon of left fourth interspinalis lumborum,Sehne des linken Musculus interspinalis lumborum IV,,,,A00.radlex
RID41396,radlex,tendon of pyramidalis,Sehne des Musculus pyramidalis,,pyramidalis tendon|tendon of pyramidalis muscle,,A00.radlex
RID41397,radlex,tendon of right pyramidalis,Sehne des rechten Musculus pyramidalis,,right pyramidalis tendon,,A00.radlex
RID41398,radlex,tendon of left pyramidalis,Sehne des linken Musculus pyramidalis,,left pyramidalis tendon,,A00.radlex
RID41399,radlex,tendon of compressor urethrae,Sehne des Musculus compressor urethrae,,compressor urethrae tendon|tendon of compressor urethrae muscle,,A00.radlex
RID4140,radlex,chondrosarcoma,Chondrosarkom,,,,A00.radlex
RID41400,radlex,tendon of auricularis superior,Sehne des Musculus auricularis superior,,auricularis superior tendon|tendon of auricularis superior muscle,,A00.radlex
RID41401,radlex,tendon of right auricularis superior,Sehne des rechten Musculus auricularis superior,,right auricularis superior tendon,,A00.radlex
RID41402,radlex,tendon of left auricularis superior,Sehne des linken Musculus auricularis superior,,left auricularis superior tendon,,A00.radlex
RID41403,radlex,tendon of transverse muscle of auricle,Sehne des Musculus transversus auriculae,,tendon of transverse muscle of auricle muscle,,A00.radlex
RID41404,radlex,tendon of transverse muscle of right auricle,Sehne des rechten Musculus transversus auriculae,,,,A00.radlex
RID41405,radlex,tendon of transverse muscle of left auricle,Sehne des linken Musculus transversus auriculae,,,,A00.radlex
RID41406,radlex,tendon of temporalis,Sehne des Musculus temporalis,,temporalis tendon|tendon of temporalis muscle,,A00.radlex
RID41407,radlex,tendon of right temporalis,Sehne des rechten Musculus temporalis,,right temporalis tendon,,A00.radlex
RID41408,radlex,tendon of left temporalis,Sehne des linken Musculus temporalis,,left temporalis tendon,,A00.radlex
RID41409,radlex,tendon of medial pterygoid,Sehne des Musculus pterygoideus medialis,,medial pterygoid tendon|tendon of medial pterygoid muscle,,A00.radlex
RID4141,radlex,juxtacortical chondrosarcoma,Juxtakortikales Chondrosarkom,,,,A00.radlex
RID41410,radlex,tendon of right medial pterygoid,Sehne des rechten Musculus pterygoideus medialis,,right medial pterygoid tendon,,A00.radlex
RID41411,radlex,tendon of left medial pterygoid,Sehne des linken Musculus pterygoideus medialis,,left medial pterygoid tendon,,A00.radlex
RID41412,radlex,tendon of tensor tympani,Sehne des Musculus tensor tympani,,tendon of tensor tympani muscle|tensor tympani tendon,,A00.radlex
RID41413,radlex,tendon of right tensor tympani,Sehne des rechten Musculus tensor tympani,,right tensor tympani tendon,,A00.radlex
RID41414,radlex,tendon of left tensor tympani,Sehne des linken Musculus tensor tympani,,left tensor tympani tendon,,A00.radlex
RID41415,radlex,tendon of stapedius,Sehne des Musculus stapedius,,stapedius tendon|tendon of stapedius muscle,,A00.radlex
RID41416,radlex,tendon of right stapedius,Sehne des rechten Musculus stapedius,,right stapedius tendon,,A00.radlex
RID41417,radlex,tendon of left stapedius,Sehne des linken Musculus stapedius,,left stapedius tendon,,A00.radlex
RID41418,radlex,tendon of lateral pterygoid,Sehne des Musculus pterygoideus lateralis,,lateral pterygoid tendon|tendon of lateral pterygoid muscle,,A00.radlex
RID41419,radlex,tendon of right lateral pterygoid,Sehne des rechten Musculus pterygoideus lateralis,,right lateral pterygoid tendon,,A00.radlex
RID4142,radlex,clear cell chondrosarcoma,Klarzellchondrosarkom,,,,A00.radlex
RID41420,radlex,tendon of left lateral pterygoid,Sehne des linken Musculus pterygoideus lateralis,,left lateral pterygoid tendon,,A00.radlex
RID41421,radlex,tendon of superior rectus,Sehne des Musculus rectus superior,,superior rectus tendon|tendon of superior rectus muscle,,A00.radlex
RID41422,radlex,tendon of right superior rectus,Sehne des rechten Musculus rectus superior,,right superior rectus tendon,,A00.radlex
RID41423,radlex,tendon of left superior rectus,Sehne des linken Musculus rectus superior,,left superior rectus tendon,,A00.radlex
RID41424,radlex,tendon of inferior rectus,Sehne des Musculus rectus inferior,,inferior rectus tendon|tendon of inferior rectus muscle,,A00.radlex
RID41425,radlex,tendon of right inferior rectus,Sehne des rechten Musculus rectus inferior,,right inferior rectus tendon,,A00.radlex
RID41426,radlex,tendon of left inferior rectus,Sehne des linken Musculus rectus inferior,,left inferior rectus tendon,,A00.radlex
RID41427,radlex,tendon of medial rectus,Sehne des Musculus rectus medialis,,medial rectus tendon|tendon of medial rectus muscle,,A00.radlex
RID41428,radlex,tendon of right medial rectus,Sehne des rechten Musculus rectus medialis,,right medial rectus tendon,,A00.radlex
RID41429,radlex,tendon of left medial rectus,Sehne des linken Musculus rectus medialis,,left medial rectus tendon,,A00.radlex
RID4143,radlex,mesenchymal chondrosarcoma,Mesenchymales Chondrosarkom,,,,A00.radlex
RID41430,radlex,tendon of lateral rectus,Sehne des Musculus rectus lateralis,,lateral rectus tendon|tendon of lateral rectus muscle,,A00.radlex
RID41431,radlex,tendon of right lateral rectus,Sehne des rechten Musculus rectus lateralis,,right lateral rectus tendon,,A00.radlex
RID41432,radlex,tendon of left lateral rectus,Sehne des linken Musculus rectus lateralis,,left lateral rectus tendon,,A00.radlex
RID41433,radlex,tendon of superior oblique,Sehne des Musculus obliquus superior,,superior oblique tendon|tendon of superior oblique muscle,,A00.radlex
RID41434,radlex,tendon of right superior oblique,Sehne des rechten Musculus obliquus superior,,right superior oblique tendon,,A00.radlex
RID41435,radlex,tendon of left superior oblique,Sehne des linken Musculus obliquus superior,,left superior oblique tendon,,A00.radlex
RID41436,radlex,tendon of inferior oblique,Sehne des Musculus obliquus inferior,,inferior oblique tendon|tendon of inferior oblique muscle,,A00.radlex
RID41437,radlex,tendon of right inferior oblique,Sehne des rechten Musculus obliquus inferior,,right inferior oblique tendon,,A00.radlex
RID41438,radlex,tendon of left inferior oblique,Sehne des linken Musculus obliquus inferior,,left inferior oblique tendon,,A00.radlex
RID41439,radlex,tendon of levator palpebrae superioris,Sehne des Musculus levator palpebrae superioris,,levator palpebrae superioris tendon|tendon of levator palpebrae superioris muscle,,A00.radlex
RID4144,radlex,dedifferentiated chondrosarcoma,Dedifferenziertes Chondrosarkom,,,,A00.radlex
RID41440,radlex,tendon of right levator palpebrae superioris,Sehne des rechten Musculus levator palpebrae superioris,,right levator palpebrae superioris tendon,,A00.radlex
RID41441,radlex,tendon of left levator palpebrae superioris,Sehne des linken Musculus levator palpebrae superioris,,left levator palpebrae superioris tendon,,A00.radlex
RID41442,radlex,tendon of todaro,Todaro-Sehne,,todaro tendon,,A00.radlex
RID41443,radlex,tendon of infundibulum,tendo infundibuli,,infundibulum tendon,,A00.radlex
RID41444,radlex,tendon of sternocleidomastoid,Sehne des Musculus sternocleidomastoideus,,sternocleidomastoid tendon|tendon of sternocleidomastoid muscle,,A00.radlex
RID41445,radlex,tendon of right sternocleidomastoid,Sehne des rechten Musculus sternocleidomastoideus,,right sternocleidomastoid tendon,,A00.radlex
RID41446,radlex,tendon of left sternocleidomastoid,Sehne des linken Musculus sternocleidomastoideus,,left sternocleidomastoid tendon,,A00.radlex
RID41447,radlex,tendon of digastric,Sehne des Musculus digastricus,,digastric tendon|tendon of digastric muscle,,A00.radlex
RID41448,radlex,tendon of right digastric,Sehne des rechten Musculus digastricus,,right digastric tendon,,A00.radlex
RID41449,radlex,tendon of left digastric,Sehne des linken Musculus digastricus,,left digastric tendon,,A00.radlex
RID4145,radlex,myxoid chondrosarcoma,Myxoides Chondrosarkom,,,,A00.radlex
RID41450,radlex,tendon of omohyoid,Sehne des Musculus omohyoideus,,omohyoid tendon|tendon of omohyoid muscle,,A00.radlex
RID41451,radlex,tendon of right omohyoid,Sehne des rechten Musculus omohyoideus,,right omohyoid tendon,,A00.radlex
RID41452,radlex,tendon of left omohyoid,Sehne des linken Musculus omohyoideus,,left omohyoid tendon,,A00.radlex
RID41453,radlex,central tendon,centrum tendineum diaphragmatis,,,,A00.radlex
RID41455,radlex,tendon of right brachialis,Sehne des rechten Musculus brachialis,,right brachialis tendon,,A00.radlex
RID41456,radlex,tendon of left brachialis,Sehne des linken Musculus brachialis,,left brachialis tendon,,A00.radlex
RID4146,radlex,chordoma,Chordom,,,,A00.radlex
RID41462,radlex,tendon of biceps brachii,Sehne des Musculus biceps brachii,,biceps brachii tendon|tendon of biceps brachii muscle,,A00.radlex
RID41463,radlex,proximal tendon of biceps brachii,proximale Sehne des Musculus biceps brachii,,,,A00.radlex
RID4147,radlex,craniopharyngioma,Kraniopharyngeom,,craniopharyngioma (WHO grade I),,A00.radlex
RID41476,radlex,tendon of triceps brachii,Sehne des Musculus triceps brachii,,tendon of triceps brachii muscle|triceps brachii tendon,,A00.radlex
RID41477,radlex,tendon of right triceps brachii,Sehne des rechten Musculus triceps brachii,,right triceps brachii tendon,,A00.radlex
RID41478,radlex,tendon of left triceps brachii,Sehne des linken Musculus triceps brachii,,left triceps brachii tendon,,A00.radlex
RID41479,radlex,proximal tendon of triceps brachii,proximale Sehne des Musculus triceps brachii,,,,A00.radlex
RID41483,radlex,tendon of lateral head of triceps brachii,Sehne des Caput laterale des Musculus triceps brachii,,tendon of lateral head of triceps brachii muscle,,A00.radlex
RID41484,radlex,tendon of lateral head of right triceps brachii,Sehne des Caput laterale des rechten Musculus triceps brachii,,,,A00.radlex
RID41485,radlex,tendon of lateral head of left triceps brachii,Sehne des Caput laterale des linken Musculus triceps brachii,,,,A00.radlex
RID41486,radlex,tendon of medial head of triceps brachii,Sehne des Caput mediale des Musculus triceps brachii,,tendon of medial head of triceps brachii muscle,,A00.radlex
RID41487,radlex,tendon of medial head of right triceps brachii,Sehne des Caput mediale des rechten Musculus triceps brachii,,,,A00.radlex
RID41488,radlex,tendon of medial head of left triceps brachii,Sehne des Caput mediale des linken Musculus triceps brachii,,,,A00.radlex
RID41489,radlex,distal tendon of triceps brachii,distale Sehne des Musculus triceps brachii,,common tendon of triceps brachii muscle|distal tendon of triceps brachii muscle,,A00.radlex
RID4149,radlex,cystic mucinous and/or serous neoplasm,"zystisches, muzinöses und/oder seröses Neoplasma",,"cystic, mucinous, and/or serous neoplasm",,A00.radlex
RID41490,radlex,tendon of pronator teres,Sehne des Musculus pronator teres,,pronator teres tendon|tendon of pronator teres muscle,,A00.radlex
RID41491,radlex,tendon of right pronator teres,Sehne des rechten Musculus pronator teres,,right pronator teres tendon,,A00.radlex
RID41492,radlex,tendon of left pronator teres,Sehne des linken Musculus pronator teres,,left pronator teres tendon,,A00.radlex
RID41493,radlex,distal tendon of pronator teres,distale Sehne des Musculus pronator teres,,,,A00.radlex
RID41494,radlex,tendon of flexor carpi radialis,Sehne des Musculus flexor carpi radialis,,flexor carpi radialis tendon|tendon of flexor carpi radialis muscle,,A00.radlex
RID41495,radlex,tendon of right flexor carpi radialis,Sehne des rechten Musculus flexor carpi radialis,,right flexor carpi radialis tendon,,A00.radlex
RID41496,radlex,tendon of left flexor carpi radialis,Sehne des linken Musculus flexor carpi radialis,,left flexor carpi radialis tendon,,A00.radlex
RID41497,radlex,distal tendon of flexor carpi radialis,distale Sehne des Musculus flexor carpi radialis,,,,A00.radlex
RID41498,radlex,distal tendon of right flexor carpi radialis,distale Sehne des rechten Musculus flexor carpi radialis,,,,A00.radlex
RID41499,radlex,distal tendon of left flexor carpi radialis,distale Sehne des linken Musculus flexor carpi radialis,,,,A00.radlex
RID4150,radlex,cystadenoma,Zystadenom,,,,A00.radlex
RID41500,radlex,tendon of right palmaris longus,Sehne des rechten Musculus palmaris longus,,right palmaris longus tendon,,A00.radlex
RID41501,radlex,tendon of left palmaris longus,Sehne des linken Musculus palmaris longus,,left palmaris longus tendon,,A00.radlex
RID41502,radlex,proximal tendon of right palmaris longus,proximale Sehne des rechten Musculus palmaris longus,,,,A00.radlex
RID41503,radlex,proximal tendon of left palmaris longus,proximale Sehne des linken Musculus palmaris longus,,,,A00.radlex
RID41504,radlex,distal tendon of palmaris longus,distale Sehne des Musculus palmaris longus,,,,A00.radlex
RID41505,radlex,distal tendon of right palmaris longus,distale Sehne des rechten Musculus palmaris longus,,,,A00.radlex
RID41506,radlex,distal tendon of left palmaris longus,distale Sehne des linken Musculus palmaris longus,,,,A00.radlex
RID41507,radlex,tendon of flexor carpi ulnaris,Sehne des Musculus flexor carpi ulnaris,,flexor carpi ulnaris tendon|tendon of flexor carpi ulnaris muscle,,A00.radlex
RID41508,radlex,tendon of right flexor carpi ulnaris,Sehne des rechten Musculus flexor carpi ulnaris,,right flexor carpi ulnaris tendon,,A00.radlex
RID41509,radlex,tendon of left flexor carpi ulnaris,Sehne des linken Musculus flexor carpi ulnaris,,left flexor carpi ulnaris tendon,,A00.radlex
RID4151,radlex,mucinous cystadenoma,Muzinöses Zystadenom,,,,A00.radlex
RID41510,radlex,distal tendon of flexor carpi ulnaris,distale Sehne des Musculus flexor carpi ulnaris,,,,A00.radlex
RID41511,radlex,distal tendon of right flexor carpi ulnaris,distale Sehne des rechten Musculus flexor carpi ulnaris,,,,A00.radlex
RID41512,radlex,distal tendon of left flexor carpi ulnaris,distale Sehne des linken Musculus flexor carpi ulnaris,,,,A00.radlex
RID41513,radlex,tendon of flexor digitorum superficialis,Sehne des Musculus flexor digitorum superficialis,,flexor digitorum superficialis tendon|tendon of flexor digitorum superficialis muscle,,A00.radlex
RID41514,radlex,tendon of right flexor digitorum superficialis,Sehne des rechten Musculus flexor digitorum superficialis,,right flexor digitorum superficialis tendon,,A00.radlex
RID41515,radlex,tendon of left flexor digitorum superficialis,Sehne des linken Musculus flexor digitorum superficialis,,left flexor digitorum superficialis tendon,,A00.radlex
RID41516,radlex,tendon of flexor digitorum superficialis to index finger,Sehne des Musculus flexor digitorum superficialis zum Zeigefinger,,,,A00.radlex
RID41517,radlex,tendon of right flexor digitorum superficialis to right index finger,Sehne des rechten Musculus flexor digitorum superficialis zum rechten Zeigefinger,,,,A00.radlex
RID41518,radlex,tendon of left flexor digitorum superficialis to left index finger,Sehne des linken Musculus flexor digitorum superficialis zum linken Zeigefinger,,,,A00.radlex
RID41519,radlex,tendon of flexor digitorum superficialis to middle finger,Sehne des Musculus flexor digitorum superficialis zum Mittelfinger,,,,A00.radlex
RID4152,radlex,papillary cystadenoma,Papilläres Zystadenom,,,,A00.radlex
RID41520,radlex,tendon of right flexor digitorum superficialis to right middle finger,Sehne des rechten Musculus flexor digitorum superficialis zum rechten Mittelfinger,,,,A00.radlex
RID41521,radlex,tendon of left flexor digitorum superficialis to left middle finger,Sehne des linken Musculus flexor digitorum superficialis zum linken Mittelfinger,,,,A00.radlex
RID41522,radlex,tendon of flexor digitorum superficialis to ring finger,Sehne des Musculus flexor digitorum superficialis zum Ringfinger,,,,A00.radlex
RID41523,radlex,tendon of right flexor digitorum superficialis to right ring finger,Sehne des rechten Musculus flexor digitorum superficialis zum rechten Ringfinger,,,,A00.radlex
RID41524,radlex,tendon of left flexor digitorum superficialis to left ring finger,Sehne des linken Musculus flexor digitorum superficialis zum linken Ringfinger,,,,A00.radlex
RID41525,radlex,tendon of flexor digitorum superficialis to little finger,Sehne des Musculus flexor digitorum superficialis zum kleinen Finger,,,,A00.radlex
RID41526,radlex,tendon of right flexor digitorum superficialis to right little finger,Sehne des rechten Musculus flexor digitorum superficialis zum rechten kleinen Finger,,,,A00.radlex
RID41527,radlex,tendon of left flexor digitorum superficialis to left little finger,Sehne des linken Musculus flexor digitorum superficialis zum linken kleinen Finger,,,,A00.radlex
RID41528,radlex,tendon of flexor pollicis brevis,Sehne des Musculus flexor pollicis brevis,,flexor pollicis brevis tendon|tendon of flexor pollicis brevis muscle,,A00.radlex
RID41529,radlex,tendon of right flexor pollicis brevis,Sehne des rechten Musculus flexor pollicis brevis,,right flexor pollicis brevis tendon,,A00.radlex
RID4153,radlex,cystadenocarcinoma,Zystadenokarzinom,,,,A00.radlex
RID41530,radlex,tendon of left flexor pollicis brevis,Sehne des linken Musculus flexor pollicis brevis,,left flexor pollicis brevis tendon,,A00.radlex
RID41531,radlex,tendon of flexor digitorum profundus,Sehne des Musculus flexor digitorum profundus,,,,A00.radlex
RID41532,radlex,proximal tendon of flexor digitorum profundus,proximale Sehne des Musculus flexor digitorum profundus,,proximal tendon of flexor digitorum profundus muscle,,A00.radlex
RID41533,radlex,proximal tendon of right flexor digitorum profundus,proximale Sehne des rechten Musculus flexor digitorum profundus,,,,A00.radlex
